4288, 2400, 1692, 14764, -53, -563, -119
4331, 2400, 1888, 14980, -147, -286, 103
4375, 2904, 2352, 15048, -344, -298, -280
4420, 2836, 3240, 15068, -429, -271, -229
4464, 3908, 5960, 16956, -580, -1013, -848
4510, 4124, 8740, 16424, 34, -2118, -1660
4555, 4608, 12036, 13448, 871, -15, -3376
4599, 756, 15048, 15180, 870, 5872, -2717
4644, -1104, 14524, 16852, 3465, 4188, -195
4691, -84, 10000, 11244, 468, 4383, -757
4734, -3876, 3320, 11108, -877, 3784, 1312
4781, -4968, -4292, 10628, -3332, 4701, 6551
4829, -5096, -14976, 11208, -5244, 10979, 16399
4879, -3068, -19712, 30560, -10441, 9320, 20351
4930, 14464, -18964, 22292, 1498, -20196, 10036
4981, 2824, -10976, 6632, 2375, -12888, -14391
5031, -3340, -5120, 13184, 1942, 9004, -11713
5080, -1852, -5940, 19116, 290, 1303, -13967
5128, -5484, -1780, 17352, 4124, -3691, -6329
5177, 232, -3424, 12624, 3046, -3510, -9444
5224, -3344, -40, 15304, 1835, -1099, -3215
5270, 884, 760, 8740, 571, 2370, -4543
5312, -4056, 2636, 14072, 1278, 3962, 18
5356, 624, 2848, 17348, -1023, 1428, -3188
5401, -2916, 2620, 11548, 467, -2261, 2959
5447, 592, 2488, 13612, -1576, -3530, 2733
5493, 4036, 1412, 12064, -2708, -1410, 5363
5539, 1128, 3764, 16748, -2806, -794, -548
5585, 848, 5228, 17840, 531, -1324, 5769
5629, 3972, 4596, 16468, -360, -2616, 2475
5675, 4024, 4716, 16952, 948, -2000, 563
5719, 1896, 5264, 15980, 2065, -2745, -331
5765, 3136, 4124, 15088, 1131, -1608, 322
5809, 2712, 2996, 13404, 643, -1842, -964
5854, 2088, 3136, 14724, 1145, -949, 633
5898, 3004, 1940, 12744, -182, -1578, -815
5943, 1112, 2760, 14212, 48, 100, -595
5985, 3588, 1288, 14804, -299, -595, 235
6029, 2684, 1268, 16028, -50, -448, -409
6072, 3264, 964, 15396, 212, -753, -618
6115, 2100, 1188, 15116, -23, -96, -1186
6159, 1896, 1496, 15176, 947, -204, 599
6201, 3124, 1124, 14860, 120, -535, -465
6245, 2596, 1416, 15228, 729, 399, 440
6287, 3384, 1056, 14724, 322, -394, 196
6329, 3168, 1100, 14004, 280, 211, -755
6372, 2572, 1604, 15240, -21, -82, -501
6414, 2968, 1068, 14356, 562, 818, -357
6457, 2356, 1124, 15288, -273, -509, -558
6502, 2924, 840, 15200, 76, -125, -725
6543, 2300, 1148, 14892, -96, 74, -1166
6586, 1628, 1680, 15312, -47, -321, -461
6630, 1884, 1608, 15180, 84, -352, 181
6671, 2048, 1336, 14992, 358, -481, 371
6714, 2924, 1084, 15276, 176, -626, -8
6756, 2424, 1244, 15264, 348, -327, -119
6799, 2624, 1344, 14968, 348, -533, 58
6841, 2708, 1212, 14696, 114, -561, -239
6885, 2564, 1432, 14844, 361, 32, -151
6926, 3180, 900, 15048, 195, -533, -52
6968, 2572, 1336, 14820, 254, -257, -747
7011, 2480, 1356, 14656, 316, 8, -6
7050, 2632, 1120, 15052, -39, -84, -230
7093, 2556, 1144, 14788, -41, -148, -257
7136, 2528, 1356, 15260, 18, -390, -279
7179, 2564, 1352, 15036, 226, -376, -75
7222, 2896, 1296, 15120, 275, -518, -237
7265, 2764, 1388, 14772, 439, -172, -70
